timestamp,route,hour,minute,day_of_week,is_weekend,occupancy_count,occupancy_percent
2026-03-02 10:11:15,404/4,10,11,0,0,60,100.0
2026-03-02 10:11:30,404/4,10,11,0,0,60,100.0
2026-03-02 10:11:45,404/4,10,11,0,0,60,100.0
2026-03-02 10:12:00,404/4,10,12,0,0,60,100.0
2026-03-02 10:12:15,404/4,10,12,0,0,60,100.0
2026-03-02 10:12:30,404/4,10,12,0,0,60,100.0
2026-03-02 10:12:45,404/4,10,12,0,0,60,100.0
2026-03-02 10:13:00,404/4,10,13,0,0,60,100.0
2026-03-02 10:13:15,404/4,10,13,0,0,60,100.0
2026-03-02 10:13:30,404/4,10,13,0,0,60,100.0
2026-03-02 10:13:45,404/4,10,13,0,0,60,100.0
2026-03-02 10:14:00,404/4,10,14,0,0,46,92.0
2026-03-02 10:14:15,404/4,10,14,0,0,57,100.0
2026-03-02 10:14:30,404/4,10,14,0,0,57,100.0
2026-03-02 10:14:45,404/4,10,14,0,0,57,100.0
2026-03-02 10:15:00,404/4,10,15,0,0,60,100.0
2026-03-02 10:15:15,404/4,10,15,0,0,60,100.0
2026-03-02 10:15:30,404/4,10,15,0,0,60,100.0
2026-03-02 10:15:45,404/4,10,15,0,0,58,100.0
2026-03-02 10:16:00,404/4,10,16,0,0,60,100.0
2026-03-02 10:16:15,404/4,10,16,0,0,60,100.0
2026-03-02 10:16:30,404/4,10,16,0,0,60,100.0
2026-03-02 10:16:45,404/4,10,16,0,0,60,100.0
2026-03-02 10:17:00,404/4,10,17,0,0,60,100.0
2026-03-02 10:17:15,404/4,10,17,0,0,60,100.0
2026-03-02 10:17:30,404/4,10,17,0,0,60,100.0
2026-03-02 10:17:45,404/4,10,17,0,0,51,100.0
2026-03-02 10:18:00,404/4,10,18,0,0,51,100.0
2026-03-02 10:18:15,404/4,10,18,0,0,51,100.0
2026-03-02 10:18:30,404/4,10,18,0,0,51,100.0
2026-03-02 10:18:45,404/4,10,18,0,0,51,100.0
2026-03-02 10:19:00,404/4,10,19,0,0,51,100.0
2026-03-02 10:19:15,404/4,10,19,0,0,51,100.0
2026-03-02 10:19:30,404/4,10,19,0,0,51,100.0
2026-03-02 10:19:45,404/4,10,19,0,0,51,100.0
2026-03-02 10:20:00,404/4,10,20,0,0,60,100.0
2026-03-02 10:20:15,404/4,10,20,0,0,60,100.0
2026-03-02 10:20:30,404/4,10,20,0,0,60,100.0
2026-03-02 10:20:45,404/4,10,20,0,0,60,100.0
2026-03-02 10:21:00,404/4,10,21,0,0,60,100.0
2026-03-02 10:21:15,404/4,10,21,0,0,60,100.0
2026-03-02 10:21:30,404/4,10,21,0,0,60,100.0
2026-03-02 10:21:45,404/4,10,21,0,0,52,100.0
2026-03-02 10:22:00,404/4,10,22,0,0,39,78.0
2026-03-02 10:22:15,404/4,10,22,0,0,39,78.0
2026-03-02 10:22:30,404/4,10,22,0,0,39,78.0
2026-03-02 10:22:45,404/4,10,22,0,0,39,78.0
2026-03-02 10:23:00,404/4,10,23,0,0,39,78.0
2026-03-02 10:23:15,404/4,10,23,0,0,39,78.0
2026-03-02 10:23:30,404/4,10,23,0,0,39,78.0
2026-03-02 10:23:45,404/4,10,23,0,0,48,96.0
2026-03-02 10:24:00,404/4,10,24,0,0,48,96.0
2026-03-02 10:24:15,404/4,10,24,0,0,48,96.0
2026-03-02 10:24:30,404/4,10,24,0,0,60,100.0
2026-03-02 10:24:45,404/4,10,24,0,0,59,100.0
2026-03-02 10:25:00,404/4,10,25,0,0,60,100.0
2026-03-02 10:25:15,404/4,10,25,0,0,60,100.0
2026-03-02 10:25:30,404/4,10,25,0,0,60,100.0
2026-03-02 10:25:45,404/4,10,25,0,0,60,100.0
2026-03-02 10:26:00,404/4,10,26,0,0,60,100.0
2026-03-02 10:26:15,404/4,10,26,0,0,60,100.0
2026-03-02 10:26:30,404/4,10,26,0,0,60,100.0
2026-03-02 10:26:45,404/4,10,26,0,0,60,100.0
2026-03-02 10:27:00,404/4,10,27,0,0,60,100.0
2026-03-02 10:27:15,404/4,10,27,0,0,60,100.0
2026-03-02 10:27:30,404/4,10,27,0,0,60,100.0
2026-03-02 10:27:45,404/4,10,27,0,0,60,100.0
2026-03-02 10:28:00,404/4,10,28,0,0,60,100.0
2026-03-02 10:28:15,404/4,10,28,0,0,60,100.0
2026-03-02 10:28:30,404/4,10,28,0,0,60,100.0
2026-03-02 10:28:45,404/4,10,28,0,0,60,100.0
2026-03-02 10:29:00,404/4,10,29,0,0,60,100.0
2026-03-02 10:29:15,404/4,10,29,0,0,60,100.0
2026-03-02 10:29:30,404/4,10,29,0,0,60,100.0
2026-03-02 10:29:45,404/4,10,29,0,0,60,100.0
2026-03-02 10:30:00,404/4,10,30,0,0,60,100.0
2026-03-02 10:30:15,404/4,10,30,0,0,54,100.0
2026-03-02 10:30:30,404/4,10,30,0,0,54,100.0
2026-03-02 10:30:45,404/4,10,30,0,0,54,100.0
2026-03-02 10:31:00,404/4,10,31,0,0,53,100.0
2026-03-02 10:31:15,404/4,10,31,0,0,53,100.0
2026-03-02 10:31:30,404/4,10,31,0,0,53,100.0
2026-03-02 10:31:45,404/4,10,31,0,0,53,100.0
2026-03-02 10:32:00,404/4,10,32,0,0,52,100.0
2026-03-02 10:32:15,404/4,10,32,0,0,59,100.0
2026-03-02 10:32:30,404/4,10,32,0,0,60,100.0
2026-03-02 10:32:45,404/4,10,32,0,0,60,100.0
2026-03-02 10:33:00,404/4,10,33,0,0,60,100.0
2026-03-02 10:33:15,404/4,10,33,0,0,60,100.0
2026-03-02 10:33:30,404/4,10,33,0,0,60,100.0
2026-03-02 10:33:45,404/4,10,33,0,0,54,100.0
2026-03-02 10:34:00,404/4,10,34,0,0,54,100.0
2026-03-02 10:34:15,404/4,10,34,0,0,54,100.0
2026-03-02 10:34:30,404/4,10,34,0,0,49,98.0
2026-03-02 10:34:45,404/4,10,34,0,0,48,96.0
2026-03-02 10:35:00,404/4,10,35,0,0,48,96.0
2026-03-02 10:35:15,404/4,10,35,0,0,48,96.0
2026-03-02 10:35:30,404/4,10,35,0,0,48,96.0
2026-03-02 10:35:45,404/4,10,35,0,0,48,96.0
2026-03-02 10:36:00,404/4,10,36,0,0,48,96.0
2026-03-02 10:36:15,404/4,10,36,0,0,48,96.0
2026-03-02 10:36:30,404/4,10,36,0,0,48,96.0
2026-03-02 10:36:45,404/4,10,36,0,0,60,100.0
2026-03-02 10:37:00,404/4,10,37,0,0,60,100.0
2026-03-02 10:37:15,404/4,10,37,0,0,60,100.0
2026-03-02 10:37:30,404/4,10,37,0,0,60,100.0
2026-03-02 10:37:45,404/4,10,37,0,0,60,100.0
2026-03-02 10:38:00,404/4,10,38,0,0,60,100.0
2026-03-02 10:38:15,404/4,10,38,0,0,60,100.0
2026-03-02 10:38:30,404/4,10,38,0,0,50,100.0
2026-03-02 10:38:45,404/4,10,38,0,0,60,100.0
2026-03-02 10:39:00,404/4,10,39,0,0,60,100.0
2026-03-02 10:39:15,404/4,10,39,0,0,60,100.0
2026-03-02 10:39:30,404/4,10,39,0,0,60,100.0
2026-03-02 10:39:45,404/4,10,39,0,0,60,100.0
2026-03-02 10:40:00,404/4,10,40,0,0,60,100.0
2026-03-02 10:40:15,404/4,10,40,0,0,60,100.0
2026-03-02 10:40:30,404/4,10,40,0,0,60,100.0
2026-03-02 10:40:45,404/4,10,40,0,0,60,100.0
2026-03-02 10:41:00,404/4,10,41,0,0,60,100.0
2026-03-02 10:41:15,404/4,10,41,0,0,60,100.0
2026-03-02 10:41:30,404/4,10,41,0,0,60,100.0
2026-03-02 10:41:45,404/4,10,41,0,0,60,100.0
2026-03-02 10:42:00,404/4,10,42,0,0,60,100.0
2026-03-02 10:42:15,404/4,10,42,0,0,60,100.0
2026-03-02 10:42:30,404/4,10,42,0,0,60,100.0
2026-03-02 10:42:45,404/4,10,42,0,0,60,100.0
2026-03-02 10:43:00,404/4,10,43,0,0,60,100.0
2026-03-02 10:43:15,404/4,10,43,0,0,60,100.0
2026-03-02 10:43:30,404/4,10,43,0,0,60,100.0
2026-03-02 10:43:45,404/4,10,43,0,0,60,100.0
2026-03-02 10:44:00,404/4,10,44,0,0,60,100.0
2026-03-02 10:44:15,404/4,10,44,0,0,60,100.0
2026-03-02 10:44:30,404/4,10,44,0,0,46,92.0
2026-03-02 10:44:45,404/4,10,44,0,0,46,92.0
2026-03-02 10:45:00,404/4,10,45,0,0,46,92.0
2026-03-02 10:45:15,404/4,10,45,0,0,34,68.0
2026-03-02 10:45:30,404/4,10,45,0,0,34,68.0
2026-03-02 10:45:45,404/4,10,45,0,0,34,68.0
2026-03-02 10:46:00,404/4,10,46,0,0,34,68.0
2026-03-02 10:46:15,404/4,10,46,0,0,34,68.0
2026-03-02 10:46:30,404/4,10,46,0,0,34,68.0
2026-03-02 10:46:45,404/4,10,46,0,0,34,68.0
2026-03-02 10:47:00,404/4,10,47,0,0,34,68.0
2026-03-02 10:47:15,404/4,10,47,0,0,34,68.0
2026-03-02 10:47:30,404/4,10,47,0,0,34,68.0
2026-03-02 10:47:45,404/4,10,47,0,0,21,42.0
2026-03-02 10:48:00,404/4,10,48,0,0,21,42.0
2026-03-02 10:48:15,404/4,10,48,0,0,21,42.0
2026-03-02 10:48:30,404/4,10,48,0,0,21,42.0
2026-03-02 10:48:45,404/4,10,48,0,0,21,42.0
2026-03-02 10:49:00,404/4,10,49,0,0,20,40.0
2026-03-02 10:49:15,404/4,10,49,0,0,20,40.0
2026-03-02 10:49:30,404/4,10,49,0,0,20,40.0
2026-03-02 10:49:45,404/4,10,49,0,0,20,40.0
2026-03-02 10:50:00,404/4,10,50,0,0,25,50.0
2026-03-02 10:50:15,404/4,10,50,0,0,25,50.0
2026-03-02 10:50:30,404/4,10,50,0,0,25,50.0
2026-03-02 10:50:45,404/4,10,50,0,0,25,50.0
2026-03-02 10:51:00,404/4,10,51,0,0,25,50.0
2026-03-02 10:51:15,404/4,10,51,0,0,25,50.0
2026-03-02 10:51:30,404/4,10,51,0,0,25,50.0
2026-03-02 10:51:45,404/4,10,51,0,0,25,50.0
2026-03-02 10:52:00,404/4,10,52,0,0,25,50.0
2026-03-02 10:52:15,404/4,10,52,0,0,25,50.0
2026-03-02 10:52:30,404/4,10,52,0,0,25,50.0
2026-03-02 10:52:45,404/4,10,52,0,0,25,50.0
2026-03-02 10:53:00,404/4,10,53,0,0,25,50.0
2026-03-02 10:53:15,404/4,10,53,0,0,25,50.0
2026-03-02 10:53:30,404/4,10,53,0,0,25,50.0
2026-03-02 10:53:45,404/4,10,53,0,0,10,20.0
2026-03-02 10:54:00,404/4,10,54,0,0,10,20.0
2026-03-02 10:54:15,404/4,10,54,0,0,10,20.0
2026-03-02 10:54:30,404/4,10,54,0,0,10,20.0
2026-03-02 10:54:45,404/4,10,54,0,0,10,20.0
2026-03-02 10:55:00,404/4,10,55,0,0,10,20.0
2026-03-02 10:55:15,404/4,10,55,0,0,10,20.0
2026-03-02 10:55:30,404/4,10,55,0,0,10,20.0
2026-03-02 10:55:45,404/4,10,55,0,0,10,20.0
2026-03-02 10:56:00,404/4,10,56,0,0,14,28.000000000000004
2026-03-02 10:56:15,404/4,10,56,0,0,14,28.000000000000004
2026-03-02 10:56:30,404/4,10,56,0,0,14,28.000000000000004
2026-03-02 10:56:45,404/4,10,56,0,0,14,28.000000000000004
2026-03-02 10:57:00,404/4,10,57,0,0,14,28.000000000000004
2026-03-02 10:57:15,404/4,10,57,0,0,14,28.000000000000004
2026-03-02 10:57:30,404/4,10,57,0,0,14,28.000000000000004
2026-03-02 10:57:45,404/4,10,57,0,0,14,28.000000000000004
2026-03-02 10:58:00,404/4,10,58,0,0,14,28.000000000000004
2026-03-02 10:58:15,404/4,10,58,0,0,14,28.000000000000004
2026-03-02 10:58:30,404/4,10,58,0,0,14,28.000000000000004
2026-03-02 10:58:45,404/4,10,58,0,0,14,28.000000000000004
2026-03-02 10:59:00,404/4,10,59,0,0,14,28.000000000000004
2026-03-02 10:59:15,404/4,10,59,0,0,14,28.000000000000004
2026-03-02 10:59:30,404/4,10,59,0,0,14,28.000000000000004
2026-03-02 10:59:45,404/4,10,59,0,0,29,57.99999999999999
2026-03-02 11:00:00,404/4,11,0,0,0,29,57.99999999999999
2026-03-02 11:00:15,404/4,11,0,0,0,29,57.99999999999999
2026-03-02 11:00:30,404/4,11,0,0,0,29,57.99999999999999
2026-03-02 11:00:45,404/4,11,0,0,0,47,94.0
2026-03-02 11:01:00,404/4,11,1,0,0,47,94.0
2026-03-02 11:01:15,404/4,11,1,0,0,47,94.0
2026-03-02 11:01:30,404/4,11,1,0,0,47,94.0
2026-03-02 11:01:45,404/4,11,1,0,0,47,94.0
2026-03-02 11:02:00,404/4,11,2,0,0,56,100.0
2026-03-02 11:02:15,404/4,11,2,0,0,56,100.0
2026-03-02 11:02:30,404/4,11,2,0,0,56,100.0
2026-03-02 11:02:45,404/4,11,2,0,0,56,100.0
2026-03-02 11:03:00,404/4,11,3,0,0,56,100.0
2026-03-02 11:03:15,404/4,11,3,0,0,56,100.0
2026-03-02 11:03:30,404/4,11,3,0,0,56,100.0
2026-03-02 11:03:45,404/4,11,3,0,0,56,100.0
2026-03-02 11:04:00,404/4,11,4,0,0,56,100.0
2026-03-02 11:04:15,404/4,11,4,0,0,56,100.0
2026-03-02 11:04:30,404/4,11,4,0,0,60,100.0
2026-03-02 11:04:45,404/4,11,4,0,0,60,100.0
2026-03-02 11:05:00,404/4,11,5,0,0,60,100.0
2026-03-02 11:05:15,404/4,11,5,0,0,48,96.0
2026-03-02 11:05:30,404/4,11,5,0,0,48,96.0
2026-03-02 11:05:45,404/4,11,5,0,0,48,96.0
2026-03-02 11:06:00,404/4,11,6,0,0,48,96.0
2026-03-02 11:06:15,404/4,11,6,0,0,48,96.0
2026-03-02 11:06:30,404/4,11,6,0,0,48,96.0
2026-03-02 11:06:45,404/4,11,6,0,0,48,96.0
2026-03-02 11:07:00,404/4,11,7,0,0,48,96.0
2026-03-02 11:07:15,404/4,11,7,0,0,45,90.0
2026-03-02 11:07:30,404/4,11,7,0,0,45,90.0
2026-03-02 11:07:45,404/4,11,7,0,0,45,90.0
2026-03-02 11:08:00,404/4,11,8,0,0,45,90.0
2026-03-02 11:08:15,404/4,11,8,0,0,45,90.0
2026-03-02 11:08:30,404/4,11,8,0,0,45,90.0
2026-03-02 11:08:45,404/4,11,8,0,0,45,90.0
2026-03-02 11:09:00,404/4,11,9,0,0,45,90.0
2026-03-02 11:09:15,404/4,11,9,0,0,45,90.0
2026-03-02 11:09:30,404/4,11,9,0,0,45,90.0
2026-03-02 11:09:45,404/4,11,9,0,0,45,90.0
2026-03-02 11:10:00,404/4,11,10,0,0,45,90.0
2026-03-02 11:10:15,404/4,11,10,0,0,45,90.0
2026-03-02 11:10:30,404/4,11,10,0,0,45,90.0
2026-03-02 11:10:45,404/4,11,10,0,0,45,90.0
2026-03-02 11:11:00,404/4,11,11,0,0,35,70.0
2026-03-02 11:11:15,404/4,11,11,0,0,41,82.0
2026-03-02 11:11:30,404/4,11,11,0,0,41,82.0
2026-03-02 11:11:45,404/4,11,11,0,0,27,54.0
2026-03-02 11:12:00,404/4,11,12,0,0,27,54.0
2026-03-02 11:12:15,404/4,11,12,0,0,16,32.0
2026-03-02 11:12:30,404/4,11,12,0,0,16,32.0
2026-03-02 11:12:45,404/4,11,12,0,0,16,32.0
2026-03-02 11:13:00,404/4,11,13,0,0,27,54.0
2026-03-02 11:13:15,404/4,11,13,0,0,27,54.0
2026-03-02 11:13:30,404/4,11,13,0,0,27,54.0
2026-03-02 11:13:45,404/4,11,13,0,0,27,54.0
2026-03-02 11:14:00,404/4,11,14,0,0,27,54.0
2026-03-02 11:14:15,404/4,11,14,0,0,27,54.0
2026-03-02 11:14:30,404/4,11,14,0,0,27,54.0
2026-03-02 11:14:45,404/4,11,14,0,0,27,54.0
2026-03-02 11:15:00,404/4,11,15,0,0,44,88.0
2026-03-02 11:15:15,404/4,11,15,0,0,44,88.0
2026-03-02 11:15:30,404/4,11,15,0,0,44,88.0
2026-03-02 11:15:45,404/4,11,15,0,0,44,88.0
2026-03-02 11:16:00,404/4,11,16,0,0,45,90.0
2026-03-02 11:16:15,404/4,11,16,0,0,45,90.0
2026-03-02 11:16:30,404/4,11,16,0,0,45,90.0
2026-03-02 11:16:45,404/4,11,16,0,0,36,72.0
2026-03-02 11:17:00,404/4,11,17,0,0,60,100.0
2026-03-02 11:17:15,404/4,11,17,0,0,60,100.0
2026-03-02 11:17:30,404/4,11,17,0,0,60,100.0
2026-03-02 11:17:45,404/4,11,17,0,0,49,98.0
2026-03-02 11:18:00,404/4,11,18,0,0,49,98.0
2026-03-02 11:18:15,404/4,11,18,0,0,49,98.0
2026-03-02 11:18:30,404/4,11,18,0,0,49,98.0
2026-03-02 11:18:45,404/4,11,18,0,0,60,100.0
2026-03-02 11:19:00,404/4,11,19,0,0,60,100.0
2026-03-02 11:19:15,404/4,11,19,0,0,60,100.0
2026-03-02 11:19:30,404/4,11,19,0,0,60,100.0
2026-03-02 11:19:45,404/4,11,19,0,0,60,100.0
2026-03-02 11:20:00,404/4,11,20,0,0,60,100.0
2026-03-02 11:20:15,404/4,11,20,0,0,60,100.0
2026-03-02 11:20:30,404/4,11,20,0,0,60,100.0
2026-03-02 11:20:45,404/4,11,20,0,0,60,100.0
2026-03-02 11:21:00,404/4,11,21,0,0,60,100.0
2026-03-02 11:21:15,404/4,11,21,0,0,60,100.0
2026-03-02 11:21:30,404/4,11,21,0,0,60,100.0
2026-03-02 11:21:45,404/4,11,21,0,0,60,100.0
2026-03-02 11:22:00,404/4,11,22,0,0,60,100.0
2026-03-02 11:22:15,404/4,11,22,0,0,60,100.0
2026-03-02 11:22:30,404/4,11,22,0,0,60,100.0
2026-03-02 11:22:45,404/4,11,22,0,0,60,100.0
2026-03-02 11:23:00,404/4,11,23,0,0,60,100.0
2026-03-02 11:23:15,404/4,11,23,0,0,60,100.0
2026-03-02 11:23:30,404/4,11,23,0,0,56,100.0
2026-03-02 11:23:45,404/4,11,23,0,0,58,100.0
2026-03-02 11:24:00,404/4,11,24,0,0,60,100.0
2026-03-02 11:24:15,404/4,11,24,0,0,60,100.0
2026-03-02 11:24:30,404/4,11,24,0,0,60,100.0
2026-03-02 11:24:45,404/4,11,24,0,0,60,100.0
2026-03-02 11:25:00,404/4,11,25,0,0,60,100.0
2026-03-02 11:25:15,404/4,11,25,0,0,60,100.0
2026-03-02 11:25:30,404/4,11,25,0,0,60,100.0
2026-03-02 11:25:45,404/4,11,25,0,0,60,100.0
2026-03-02 11:26:00,404/4,11,26,0,0,60,100.0
2026-03-02 11:26:15,404/4,11,26,0,0,60,100.0
2026-03-02 11:26:30,404/4,11,26,0,0,60,100.0
2026-03-02 11:26:45,404/4,11,26,0,0,60,100.0
2026-03-02 11:27:00,404/4,11,27,0,0,60,100.0
2026-03-02 11:27:15,404/4,11,27,0,0,60,100.0
2026-03-02 11:27:30,404/4,11,27,0,0,60,100.0
2026-03-02 11:27:45,404/4,11,27,0,0,60,100.0
2026-03-02 11:28:00,404/4,11,28,0,0,53,100.0
2026-03-02 11:28:15,404/4,11,28,0,0,53,100.0
2026-03-02 11:28:30,404/4,11,28,0,0,60,100.0
2026-03-02 11:28:45,404/4,11,28,0,0,60,100.0
2026-03-02 11:29:00,404/4,11,29,0,0,60,100.0
2026-03-02 11:29:15,404/4,11,29,0,0,60,100.0
2026-03-02 11:29:30,404/4,11,29,0,0,57,100.0
2026-03-02 11:29:45,404/4,11,29,0,0,60,100.0
2026-03-02 11:30:00,404/4,11,30,0,0,60,100.0
2026-03-02 11:30:15,404/4,11,30,0,0,60,100.0
2026-03-02 11:30:30,404/4,11,30,0,0,60,100.0
2026-03-02 11:30:45,404/4,11,30,0,0,60,100.0
2026-03-02 11:31:00,404/4,11,31,0,0,60,100.0
2026-03-02 11:31:15,404/4,11,31,0,0,60,100.0
2026-03-02 11:31:30,404/4,11,31,0,0,60,100.0
2026-03-02 11:31:45,404/4,11,31,0,0,60,100.0
2026-03-02 11:32:00,404/4,11,32,0,0,60,100.0
2026-03-02 11:32:15,404/4,11,32,0,0,60,100.0
2026-03-02 11:32:30,404/4,11,32,0,0,60,100.0
2026-03-02 11:32:45,404/4,11,32,0,0,60,100.0
2026-03-02 11:33:00,404/4,11,33,0,0,60,100.0
2026-03-02 11:33:15,404/4,11,33,0,0,60,100.0
2026-03-02 11:33:30,404/4,11,33,0,0,60,100.0
2026-03-02 11:33:45,404/4,11,33,0,0,60,100.0
2026-03-02 11:34:00,404/4,11,34,0,0,60,100.0
2026-03-02 11:34:15,404/4,11,34,0,0,60,100.0
2026-03-02 11:34:30,404/4,11,34,0,0,60,100.0
2026-03-02 11:34:45,404/4,11,34,0,0,60,100.0
2026-03-02 11:35:00,404/4,11,35,0,0,60,100.0
2026-03-02 11:35:15,404/4,11,35,0,0,60,100.0
2026-03-02 11:35:30,404/4,11,35,0,0,60,100.0
2026-03-02 11:35:45,404/4,11,35,0,0,60,100.0
2026-03-02 11:36:00,404/4,11,36,0,0,60,100.0
2026-03-02 11:36:15,404/4,11,36,0,0,60,100.0
2026-03-02 11:36:30,404/4,11,36,0,0,60,100.0
2026-03-02 11:36:45,404/4,11,36,0,0,60,100.0
2026-03-02 11:37:00,404/4,11,37,0,0,60,100.0
2026-03-02 11:37:15,404/4,11,37,0,0,60,100.0
2026-03-02 11:37:30,404/4,11,37,0,0,60,100.0
2026-03-02 11:37:45,404/4,11,37,0,0,60,100.0
2026-03-02 11:38:00,404/4,11,38,0,0,60,100.0
2026-03-02 11:38:15,404/4,11,38,0,0,60,100.0
2026-03-02 11:38:30,404/4,11,38,0,0,60,100.0
2026-03-02 11:38:45,404/4,11,38,0,0,60,100.0
2026-03-02 11:39:00,404/4,11,39,0,0,60,100.0
2026-03-02 11:39:15,404/4,11,39,0,0,60,100.0
2026-03-02 11:39:30,404/4,11,39,0,0,60,100.0
2026-03-02 11:49:30,404/4,11,49,0,0,60,100.0
2026-03-02 11:49:45,404/4,11,49,0,0,60,100.0
2026-03-02 11:50:00,404/4,11,50,0,0,60,100.0
2026-03-02 11:50:15,404/4,11,50,0,0,59,100.0
2026-03-02 11:50:30,404/4,11,50,0,0,59,100.0
2026-03-02 11:50:45,404/4,11,50,0,0,59,100.0
2026-03-02 11:51:00,404/4,11,51,0,0,60,100.0
2026-03-02 11:51:15,404/4,11,51,0,0,60,100.0
2026-03-02 11:51:30,404/4,11,51,0,0,60,100.0
2026-03-02 11:51:45,404/4,11,51,0,0,45,90.0
2026-03-02 11:52:00,404/4,11,52,0,0,45,90.0
2026-03-02 11:52:15,404/4,11,52,0,0,45,90.0
2026-03-02 11:52:30,404/4,11,52,0,0,45,90.0
2026-03-02 11:52:45,404/4,11,52,0,0,45,90.0
2026-03-02 11:53:00,404/4,11,53,0,0,45,90.0
2026-03-02 11:53:15,404/4,11,53,0,0,45,90.0
2026-03-02 11:53:30,404/4,11,53,0,0,60,100.0
2026-03-02 11:53:45,404/4,11,53,0,0,59,100.0
2026-03-02 11:54:00,404/4,11,54,0,0,45,90.0
2026-03-02 11:54:15,404/4,11,54,0,0,45,90.0
2026-03-02 11:54:30,404/4,11,54,0,0,45,90.0
2026-03-02 11:54:45,404/4,11,54,0,0,49,98.0
2026-03-02 11:55:00,404/4,11,55,0,0,49,98.0
2026-03-02 11:55:15,404/4,11,55,0,0,49,98.0
2026-03-02 11:55:30,404/4,11,55,0,0,52,100.0
2026-03-02 11:55:45,404/4,11,55,0,0,57,100.0
2026-03-02 11:56:00,404/4,11,56,0,0,57,100.0
2026-03-02 11:56:15,404/4,11,56,0,0,57,100.0
2026-03-02 11:56:30,404/4,11,56,0,0,57,100.0
2026-03-02 11:56:45,404/4,11,56,0,0,57,100.0
2026-03-02 11:57:00,404/4,11,57,0,0,57,100.0
2026-03-02 11:57:15,404/4,11,57,0,0,57,100.0
2026-03-02 11:57:30,404/4,11,57,0,0,45,90.0
2026-03-02 11:57:45,404/4,11,57,0,0,45,90.0
2026-03-02 11:58:00,404/4,11,58,0,0,45,90.0
2026-03-02 11:58:15,404/4,11,58,0,0,45,90.0
2026-03-02 11:58:30,404/4,11,58,0,0,45,90.0
2026-03-02 11:58:45,404/4,11,58,0,0,45,90.0
2026-03-02 11:59:00,404/4,11,59,0,0,45,90.0
2026-03-02 11:59:15,404/4,11,59,0,0,45,90.0
2026-03-02 11:59:30,404/4,11,59,0,0,45,90.0
2026-03-02 11:59:45,404/4,11,59,0,0,30,60.0
2026-03-02 12:00:00,404/4,12,0,0,0,36,72.0
2026-03-02 12:00:15,404/4,12,0,0,0,36,72.0
2026-03-02 12:00:30,404/4,12,0,0,0,36,72.0
2026-03-02 12:00:45,404/4,12,0,0,0,23,46.0
2026-03-02 12:01:00,404/4,12,1,0,0,36,72.0
2026-03-02 12:01:15,404/4,12,1,0,0,36,72.0
2026-03-02 12:01:30,404/4,12,1,0,0,51,100.0
2026-03-02 12:01:45,404/4,12,1,0,0,38,76.0
2026-03-02 12:02:00,404/4,12,2,0,0,38,76.0
2026-03-02 12:02:15,404/4,12,2,0,0,38,76.0
2026-03-02 12:02:30,404/4,12,2,0,0,38,76.0
2026-03-02 12:02:45,404/4,12,2,0,0,38,76.0
2026-03-02 12:03:00,404/4,12,3,0,0,38,76.0
2026-03-02 12:03:15,404/4,12,3,0,0,38,76.0
2026-03-02 12:03:30,404/4,12,3,0,0,46,92.0
2026-03-02 12:03:45,404/4,12,3,0,0,46,92.0
2026-03-02 12:04:00,404/4,12,4,0,0,46,92.0
2026-03-02 12:04:15,404/4,12,4,0,0,43,86.0
2026-03-02 12:04:30,404/4,12,4,0,0,60,100.0
2026-03-02 12:04:45,404/4,12,4,0,0,60,100.0
2026-03-02 12:05:00,404/4,12,5,0,0,60,100.0
2026-03-02 12:05:15,404/4,12,5,0,0,60,100.0
2026-03-02 12:05:30,404/4,12,5,0,0,60,100.0
2026-03-02 12:05:45,404/4,12,5,0,0,47,94.0
2026-03-02 12:06:00,404/4,12,6,0,0,39,78.0
2026-03-02 12:06:15,404/4,12,6,0,0,60,100.0
2026-03-02 12:06:30,404/4,12,6,0,0,60,100.0
2026-03-02 12:06:45,404/4,12,6,0,0,60,100.0
2026-03-02 12:07:00,404/4,12,7,0,0,60,100.0
2026-03-02 12:07:15,404/4,12,7,0,0,60,100.0
2026-03-02 12:07:30,404/4,12,7,0,0,60,100.0
2026-03-02 12:07:45,404/4,12,7,0,0,60,100.0
2026-03-02 12:08:00,404/4,12,8,0,0,60,100.0
2026-03-02 12:08:15,404/4,12,8,0,0,60,100.0
2026-03-02 12:08:30,404/4,12,8,0,0,60,100.0
2026-03-02 12:08:45,404/4,12,8,0,0,60,100.0
2026-03-02 12:09:00,404/4,12,9,0,0,60,100.0
2026-03-02 12:09:15,404/4,12,9,0,0,60,100.0
2026-03-02 12:09:30,404/4,12,9,0,0,60,100.0
2026-03-02 12:09:45,404/4,12,9,0,0,60,100.0
2026-03-02 12:10:00,404/4,12,10,0,0,51,100.0
2026-03-02 12:10:15,404/4,12,10,0,0,51,100.0
2026-03-02 12:10:30,404/4,12,10,0,0,51,100.0
2026-03-02 12:10:45,404/4,12,10,0,0,60,100.0
2026-03-02 12:11:00,404/4,12,11,0,0,60,100.0
2026-03-02 12:11:15,404/4,12,11,0,0,60,100.0
2026-03-02 12:11:30,404/4,12,11,0,0,60,100.0
2026-03-02 12:11:45,404/4,12,11,0,0,60,100.0
2026-03-02 12:12:00,404/4,12,12,0,0,60,100.0
2026-03-02 12:12:15,404/4,12,12,0,0,60,100.0
2026-03-02 12:12:30,404/4,12,12,0,0,60,100.0
